,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
4017,11508815,Female,74,1,28,0,1-2 Year,Yes,53348,26,184
4018,11508816,Female,43,1,35,0,1-2 Year,Yes,33151,26,193
4019,11508817,Male,74,1,28,0,1-2 Year,Yes,29946,26,187
4020,11508818,Male,25,1,50,1,< 1 Year,No,31359,152,198
4021,11508819,Male,72,1,28,1,1-2 Year,No,37281,13,253
4022,11508820,Male,21,1,28,1,< 1 Year,No,48371,152,201
4023,11508821,Female,39,1,0,0,1-2 Year,Yes,2630,124,264
4024,11508822,Male,21,1,46,1,< 1 Year,No,26466,160,166
4025,11508823,Male,46,1,8,0,1-2 Year,Yes,41005,26,257
4026,11508824,Female,29,1,28,0,1-2 Year,Yes,40262,156,167
4027,11508825,Male,23,1,29,1,< 1 Year,No,32897,152,103
4028,11508826,Male,43,1,7,0,1-2 Year,Yes,2630,124,16
4029,11508827,Female,26,1,14,1,< 1 Year,No,22995,152,216
4030,11508828,Male,42,1,18,0,1-2 Year,Yes,28596,26,162
4031,11508829,Male,64,1,46,1,1-2 Year,Yes,2630,26,223
4032,11508830,Male,20,1,30,0,< 1 Year,Yes,2630,1,172
4033,11508831,Female,26,1,28,1,< 1 Year,No,36337,152,245
4034,11508832,Female,43,1,28,0,> 2 Years,Yes,50645,124,244
4035,11508833,Female,71,1,8,0,1-2 Year,Yes,39722,7,268
4036,11508834,Male,48,1,28,0,1-2 Year,Yes,40113,125,285
4037,11508835,Male,20,1,3,1,< 1 Year,No,26614,160,60
4038,11508836,Female,48,1,12,0,1-2 Year,Yes,31971,26,74
4039,11508837,Male,24,1,46,0,< 1 Year,Yes,2630,156,106
4040,11508838,Male,45,1,50,0,1-2 Year,Yes,38196,8,73
4041,11508839,Male,24,1,30,0,< 1 Year,Yes,2630,152,64
4042,11508840,Male,36,1,29,1,1-2 Year,No,35187,155,298
4043,11508841,Male,30,1,46,1,< 1 Year,No,30681,152,111
4044,11508842,Female,75,1,25,0,1-2 Year,No,38962,124,285
4045,11508843,Male,24,1,8,1,< 1 Year,No,29240,160,221
4046,11508844,Male,38,1,15,1,1-2 Year,No,38121,26,262
4047,11508845,Male,66,1,28,1,1-2 Year,No,45421,124,33
4048,11508846,Female,46,1,45,1,1-2 Year,No,25490,26,203
4049,11508847,Male,43,1,28,0,1-2 Year,Yes,31359,26,227
4050,11508848,Male,51,1,28,1,1-2 Year,No,33005,124,40
4051,11508849,Female,25,1,14,1,< 1 Year,No,33991,152,117
4052,11508850,Female,35,1,7,0,1-2 Year,Yes,2630,157,232
4053,11508851,Male,58,1,28,0,1-2 Year,Yes,48283,124,177
4054,11508852,Male,51,1,36,0,1-2 Year,Yes,2630,30,207
4055,11508853,Female,26,1,3,1,< 1 Year,No,24380,152,161
4056,11508854,Male,33,1,3,0,< 1 Year,Yes,29939,154,181
4057,11508855,Male,56,1,28,0,1-2 Year,No,37492,26,173
4058,11508856,Female,25,1,15,1,< 1 Year,No,31697,152,88
4059,11508857,Female,22,1,15,1,< 1 Year,No,28673,152,213
4060,11508858,Male,24,1,28,1,< 1 Year,Yes,56926,152,298
4061,11508859,Male,39,1,33,0,1-2 Year,Yes,29007,163,130
4062,11508860,Male,64,1,28,1,1-2 Year,No,52688,26,193
4063,11508861,Female,32,1,11,0,1-2 Year,Yes,32779,124,32
4064,11508862,Male,23,1,50,0,< 1 Year,No,38120,151,137
4065,11508863,Male,41,1,28,0,1-2 Year,Yes,47114,26,215
4066,11508864,Female,62,1,28,0,> 2 Years,Yes,56981,26,275
4067,11508865,Male,36,1,28,0,1-2 Year,Yes,33880,154,184
4068,11508866,Male,25,1,14,1,< 1 Year,No,26137,152,160
4069,11508867,Male,40,1,13,0,1-2 Year,Yes,28652,124,158
4070,11508868,Female,35,1,46,0,1-2 Year,Yes,28139,124,144
4071,11508869,Female,23,1,46,1,< 1 Year,No,23650,152,200
4072,11508870,Male,28,1,8,0,< 1 Year,Yes,32607,152,280
4073,11508871,Male,42,1,6,0,1-2 Year,Yes,32440,124,99
4074,11508872,Male,46,1,48,0,1-2 Year,Yes,2630,22,216
4075,11508873,Female,50,1,29,0,1-2 Year,Yes,2630,157,249
4076,11508874,Male,58,1,28,0,1-2 Year,Yes,57169,124,185
4077,11508875,Male,25,1,8,1,< 1 Year,No,30690,152,235
4078,11508876,Female,29,1,18,0,< 1 Year,Yes,2630,26,130
4079,11508877,Female,27,1,28,1,< 1 Year,No,47465,152,199
4080,11508878,Male,41,1,8,0,1-2 Year,No,28254,26,107
4081,11508879,Female,26,1,50,1,< 1 Year,No,51435,152,163
4082,11508880,Male,24,1,36,1,< 1 Year,No,39402,152,270
4083,11508881,Male,22,1,33,0,< 1 Year,Yes,32779,152,224
4084,11508882,Male,74,1,28,0,1-2 Year,Yes,29520,122,162
4085,11508883,Male,21,1,15,0,< 1 Year,Yes,31118,160,77
4086,11508884,Female,40,1,2,0,1-2 Year,No,31239,124,77
4087,11508885,Female,25,1,6,1,< 1 Year,No,25888,152,292
4088,11508886,Female,24,1,28,1,< 1 Year,No,57875,152,267
4089,11508887,Male,26,1,23,1,< 1 Year,No,2630,151,270
4090,11508888,Female,29,1,41,0,< 1 Year,Yes,26169,124,77
4091,11508889,Female,26,1,7,1,< 1 Year,No,24366,152,69
4092,11508890,Female,79,1,28,1,1-2 Year,No,2630,26,147
4093,11508891,Male,23,1,23,0,< 1 Year,Yes,27590,124,47
4094,11508892,Male,60,1,8,1,1-2 Year,No,47871,26,251
4095,11508893,Male,42,1,28,0,1-2 Year,Yes,43796,157,196
4096,11508894,Male,24,1,8,1,< 1 Year,No,30572,152,294
4097,11508895,Male,21,1,8,1,< 1 Year,No,47897,160,148
4098,11508896,Male,41,1,28,1,1-2 Year,No,44968,26,257
4099,11508897,Female,43,1,28,0,1-2 Year,Yes,37577,26,36
4100,11508898,Male,63,1,28,0,> 2 Years,Yes,51453,156,181
4101,11508899,Male,75,1,41,1,1-2 Year,No,50738,26,235
4102,11508900,Female,21,1,8,0,< 1 Year,Yes,35224,152,64
4103,11508901,Female,42,1,6,0,1-2 Year,Yes,23862,124,103
4104,11508902,Female,24,1,15,1,< 1 Year,No,34542,152,180
4105,11508903,Female,54,1,33,1,1-2 Year,No,61616,26,187
4106,11508904,Male,28,1,15,1,< 1 Year,No,29091,152,126
4107,11508905,Female,41,1,28,0,1-2 Year,Yes,38777,26,166
4108,11508906,Female,25,1,41,1,< 1 Year,No,27240,152,61
4109,11508907,Male,49,1,31,1,1-2 Year,No,2630,124,192
4110,11508908,Female,27,1,41,1,< 1 Year,No,33170,152,191
4111,11508909,Female,24,1,29,1,< 1 Year,No,34391,152,37
4112,11508910,Male,54,1,28,0,1-2 Year,Yes,39069,26,275
4113,11508911,Female,22,1,12,1,< 1 Year,No,23145,152,190
4114,11508912,Female,30,1,28,1,< 1 Year,No,28315,152,24
4115,11508913,Male,38,1,28,0,1-2 Year,Yes,40998,124,167
4116,11508914,Male,47,1,38,0,1-2 Year,No,2630,156,182
4117,11508915,Male,60,1,8,0,> 2 Years,Yes,2630,26,227
4118,11508916,Male,58,1,28,0,1-2 Year,Yes,30397,25,141
4119,11508917,Male,44,1,28,0,1-2 Year,Yes,28691,124,119
4120,11508918,Male,23,1,12,1,< 1 Year,No,26436,152,80
4121,11508919,Female,26,1,3,1,< 1 Year,No,25114,152,105
4122,11508920,Female,21,1,47,1,< 1 Year,No,28948,152,194
4123,11508921,Female,44,1,28,0,1-2 Year,Yes,46293,26,56
4124,11508922,Female,52,1,28,0,> 2 Years,Yes,32633,155,256
4125,11508923,Male,53,1,28,1,1-2 Year,No,46196,124,222
4126,11508924,Female,37,1,15,1,1-2 Year,No,38156,152,232
4127,11508925,Female,24,1,10,0,< 1 Year,Yes,28337,151,162
4128,11508926,Male,23,1,6,1,< 1 Year,No,30677,152,78
4129,11508927,Male,23,1,8,1,< 1 Year,No,35330,152,284
4130,11508928,Female,32,1,15,0,< 1 Year,Yes,2630,124,242
4131,11508929,Female,42,1,28,0,1-2 Year,Yes,44397,124,258
4132,11508930,Male,26,1,28,0,< 1 Year,Yes,2630,156,109
4133,11508931,Female,34,1,38,0,1-2 Year,Yes,2630,26,127
4134,11508932,Female,53,1,28,0,1-2 Year,Yes,59378,26,19
4135,11508933,Male,60,1,28,0,1-2 Year,Yes,39194,26,105
4136,11508934,Male,53,1,28,0,1-2 Year,Yes,62388,26,44
4137,11508935,Male,41,1,50,0,1-2 Year,No,2630,156,228
4138,11508936,Male,22,1,50,1,< 1 Year,No,27768,152,185
4139,11508937,Female,37,1,39,1,1-2 Year,No,2630,26,232
4140,11508938,Female,46,1,28,0,1-2 Year,Yes,2630,26,269
4141,11508939,Female,25,1,28,1,< 1 Year,No,64986,152,263
4142,11508940,Female,25,1,25,0,< 1 Year,No,27097,152,74
4143,11508941,Female,42,1,28,0,1-2 Year,Yes,37514,26,221
4144,11508942,Female,20,1,8,0,< 1 Year,Yes,47941,163,117
4145,11508943,Male,74,1,28,0,1-2 Year,Yes,33880,26,194
4146,11508944,Female,26,1,33,1,< 1 Year,No,25107,152,276
4147,11508945,Male,28,1,26,0,< 1 Year,Yes,2630,152,247
4148,11508946,Male,24,1,50,1,< 1 Year,No,49751,152,119
4149,11508947,Female,45,1,6,1,1-2 Year,No,25894,26,103
4150,11508948,Female,24,1,15,0,< 1 Year,No,32204,152,131
4151,11508949,Male,53,1,14,1,1-2 Year,No,33629,124,227
4152,11508950,Male,21,1,43,1,< 1 Year,No,43946,160,80
4153,11508951,Female,24,1,50,1,< 1 Year,No,28248,152,110
4154,11508952,Male,45,1,28,1,1-2 Year,No,34378,26,116
4155,11508953,Female,73,1,28,1,1-2 Year,No,45171,26,15
4156,11508954,Male,24,1,50,0,< 1 Year,No,29097,151,281
4157,11508955,Female,61,1,8,1,1-2 Year,No,47422,7,267
4158,11508956,Male,29,1,41,0,< 1 Year,Yes,28597,26,27
4159,11508957,Male,33,1,15,0,< 1 Year,Yes,2630,160,177
4160,11508958,Female,32,1,43,1,< 1 Year,No,2630,160,218
4161,11508959,Male,23,1,41,1,< 1 Year,No,43869,152,194
4162,11508960,Male,30,1,28,1,< 1 Year,No,39153,152,96
4163,11508961,Female,24,1,47,1,< 1 Year,No,35102,152,218
4164,11508962,Female,46,1,8,0,1-2 Year,Yes,57433,124,152
4165,11508963,Male,40,1,46,0,1-2 Year,Yes,2630,157,194
4166,11508964,Female,72,1,28,1,1-2 Year,No,53444,55,144
4167,11508965,Female,64,1,28,1,1-2 Year,No,35556,124,250
4168,11508966,Male,28,1,28,1,< 1 Year,No,39008,152,114
4169,11508967,Female,57,1,41,0,1-2 Year,Yes,38400,26,286
4170,11508968,Male,24,1,8,1,< 1 Year,No,38992,152,173
4171,11508969,Male,52,1,46,0,> 2 Years,Yes,2630,26,34
4172,11508970,Male,34,1,28,0,1-2 Year,Yes,34445,124,65
4173,11508971,Male,63,0,47,0,> 2 Years,Yes,37235,26,173
4174,11508972,Female,26,1,49,1,< 1 Year,Yes,2630,152,171
4175,11508973,Male,28,1,49,0,< 1 Year,Yes,2630,152,281
4176,11508974,Female,28,1,28,0,< 1 Year,Yes,31539,152,14
4177,11508975,Male,50,1,26,0,1-2 Year,Yes,35950,26,205
4178,11508976,Male,56,1,28,0,1-2 Year,Yes,36268,26,77
4179,11508977,Male,22,1,6,1,< 1 Year,No,40616,152,48
4180,11508978,Male,20,1,11,1,< 1 Year,No,32047,160,261
4181,11508979,Female,33,1,10,1,< 1 Year,No,2630,160,275
4182,11508980,Male,26,1,41,1,< 1 Year,No,47860,152,106
4183,11508981,Male,25,1,29,1,< 1 Year,No,30771,152,264
4184,11508982,Male,21,1,9,0,< 1 Year,No,35231,152,121
4185,11508983,Male,34,1,41,0,1-2 Year,Yes,2630,152,242
4186,11508984,Male,24,1,28,1,< 1 Year,No,44103,152,184
4187,11508985,Female,21,1,43,0,< 1 Year,Yes,30299,160,146
4188,11508986,Female,59,1,28,1,1-2 Year,No,72227,120,197
4189,11508987,Male,30,1,41,0,< 1 Year,Yes,2630,152,121
4190,11508988,Female,45,1,38,0,1-2 Year,Yes,31501,124,242
4191,11508989,Female,24,1,30,1,< 1 Year,No,27319,152,106
4192,11508990,Male,20,1,41,1,< 1 Year,No,33242,160,21
4193,11508991,Male,24,1,8,1,< 1 Year,No,35297,152,248
4194,11508992,Male,22,1,14,1,< 1 Year,No,29334,152,147
4195,11508993,Female,30,1,39,0,1-2 Year,Yes,2630,156,80
4196,11508994,Male,29,1,35,0,< 1 Year,Yes,2630,26,76
4197,11508995,Male,41,1,28,0,1-2 Year,Yes,41208,124,215
4198,11508996,Female,24,1,27,0,< 1 Year,Yes,2630,152,159
4199,11508997,Female,26,1,41,1,< 1 Year,No,47320,152,218
4200,11508998,Male,52,1,28,0,1-2 Year,Yes,62277,124,197
4201,11508999,Male,27,1,47,1,< 1 Year,No,33275,152,107
4202,11509000,Male,22,1,35,1,< 1 Year,Yes,2630,124,56
4203,11509001,Female,62,1,30,1,1-2 Year,No,36759,152,253
4204,11509002,Female,21,1,15,1,< 1 Year,No,35222,152,110
4205,11509003,Female,36,1,8,1,1-2 Year,Yes,33529,124,111
4206,11509004,Female,49,1,43,0,1-2 Year,No,45936,26,147
4207,11509005,Female,28,1,35,1,< 1 Year,No,28592,152,137
4208,11509006,Male,43,1,28,0,1-2 Year,No,40332,122,90
4209,11509007,Male,26,1,28,1,< 1 Year,No,38782,152,132
4210,11509008,Male,55,1,28,0,1-2 Year,Yes,48312,26,63
4211,11509009,Male,66,1,1,0,1-2 Year,Yes,2630,122,24
4212,11509010,Female,22,1,43,1,< 1 Year,No,26894,160,273
4213,11509011,Male,29,1,28,1,< 1 Year,No,29452,152,293
4214,11509012,Female,21,1,47,1,1-2 Year,No,52265,154,185
4215,11509013,Female,22,1,30,1,< 1 Year,No,24651,152,94
4216,11509014,Male,58,1,11,0,1-2 Year,Yes,35687,26,282
4217,11509015,Female,23,1,29,0,< 1 Year,Yes,24102,152,141
4218,11509016,Female,70,1,28,0,1-2 Year,Yes,31229,26,66
4219,11509017,Male,58,1,0,0,> 2 Years,Yes,2630,26,281
4220,11509018,Female,25,1,30,1,< 1 Year,No,27863,152,197
4221,11509019,Male,57,1,28,0,1-2 Year,Yes,72331,26,249
4222,11509020,Female,53,1,0,1,1-2 Year,No,2630,26,94
4223,11509021,Male,38,1,29,0,1-2 Year,Yes,2630,160,37
4224,11509022,Male,54,1,25,0,1-2 Year,Yes,31513,29,40
4225,11509023,Male,44,1,28,0,1-2 Year,Yes,39216,26,194
4226,11509024,Male,56,1,49,0,1-2 Year,Yes,2630,26,195
4227,11509025,Male,33,1,28,1,1-2 Year,No,48600,26,58
4228,11509026,Male,75,1,28,1,1-2 Year,No,2630,122,87
4229,11509027,Male,22,1,8,1,< 1 Year,No,30950,152,217
4230,11509028,Female,20,1,47,0,< 1 Year,Yes,38401,160,159
4231,11509029,Female,25,1,29,1,< 1 Year,No,34417,152,193
4232,11509030,Female,56,1,30,1,1-2 Year,No,35003,152,27
4233,11509031,Male,42,1,39,0,1-2 Year,No,39389,127,210
4234,11509032,Female,25,1,32,1,< 1 Year,No,33737,152,182
4235,11509033,Male,42,1,28,0,1-2 Year,Yes,50953,13,187
4236,11509034,Male,27,1,33,1,< 1 Year,No,34386,107,30
4237,11509035,Female,49,1,28,0,1-2 Year,Yes,55886,124,48
4238,11509036,Male,47,1,28,0,1-2 Year,Yes,42509,26,268
4239,11509037,Female,21,1,2,0,< 1 Year,Yes,27786,152,276
4240,11509038,Male,24,1,11,1,< 1 Year,No,27346,152,271
4241,11509039,Male,53,1,8,1,1-2 Year,No,34190,26,201
4242,11509040,Male,23,1,6,1,< 1 Year,No,30810,152,85
4243,11509041,Male,49,1,28,0,1-2 Year,Yes,2630,26,38
4244,11509042,Male,52,1,13,0,1-2 Year,Yes,25945,124,188
4245,11509043,Male,22,1,15,0,< 1 Year,Yes,34657,160,219
4246,11509044,Male,54,1,47,0,> 2 Years,Yes,32956,163,80
4247,11509045,Female,37,1,41,0,1-2 Year,Yes,32856,152,107
4248,11509046,Female,53,1,28,0,1-2 Year,Yes,54700,124,176
4249,11509047,Female,48,1,50,0,1-2 Year,No,36249,8,272
4250,11509048,Female,24,1,47,0,< 1 Year,Yes,2630,152,137
4251,11509049,Female,36,1,12,0,1-2 Year,Yes,2630,156,254
4252,11509050,Male,57,1,28,0,1-2 Year,Yes,32413,37,116
4253,11509051,Male,27,1,3,0,< 1 Year,Yes,2630,163,145
4254,11509052,Male,77,1,49,1,1-2 Year,No,2630,16,135
4255,11509053,Male,26,1,18,1,< 1 Year,No,27487,152,235
4256,11509054,Male,27,1,41,1,< 1 Year,No,39377,152,166
4257,11509055,Female,36,1,46,0,1-2 Year,Yes,29200,124,65
4258,11509056,Female,22,1,30,1,< 1 Year,No,28897,152,88
4259,11509057,Male,33,1,41,0,< 1 Year,Yes,37190,152,136
4260,11509058,Female,29,1,15,1,< 1 Year,No,37000,152,211
4261,11509059,Male,48,1,28,0,1-2 Year,Yes,40113,26,64
4262,11509060,Male,46,1,38,0,1-2 Year,Yes,31675,124,114
4263,11509061,Male,61,1,50,1,1-2 Year,No,44272,124,255
4264,11509062,Female,22,1,41,1,< 1 Year,No,37920,152,132
4265,11509063,Male,24,1,5,1,< 1 Year,No,24229,152,172
4266,11509064,Female,78,1,30,1,1-2 Year,No,28219,26,52
4267,11509065,Female,31,1,29,0,< 1 Year,Yes,2630,156,27
4268,11509066,Male,36,1,28,0,1-2 Year,Yes,46389,125,239
4269,11509067,Female,27,1,10,1,< 1 Year,No,24784,152,82
4270,11509068,Female,38,1,36,0,1-2 Year,Yes,2630,156,151
4271,11509069,Female,24,1,28,0,< 1 Year,No,32612,152,226
4272,11509070,Female,26,1,50,1,< 1 Year,No,33078,152,114
4273,11509071,Male,24,1,31,0,< 1 Year,Yes,2630,152,253
4274,11509072,Male,22,1,9,0,< 1 Year,Yes,33434,152,175
4275,11509073,Male,57,1,41,0,1-2 Year,Yes,42156,26,236
4276,11509074,Female,22,1,33,1,< 1 Year,No,31417,152,216
4277,11509075,Male,22,1,46,1,< 1 Year,No,38274,152,238
4278,11509076,Female,21,1,46,0,< 1 Year,No,41002,160,131
4279,11509077,Female,31,1,35,1,< 1 Year,No,28921,26,204
4280,11509078,Female,23,1,41,1,< 1 Year,No,32612,152,256
4281,11509079,Male,60,1,28,1,1-2 Year,No,38285,26,152
4282,11509080,Male,24,1,28,1,< 1 Year,No,40646,152,298
4283,11509081,Male,45,1,28,0,1-2 Year,Yes,40278,26,147
4284,11509082,Male,51,1,28,1,1-2 Year,No,2630,124,149
4285,11509083,Male,51,1,28,0,1-2 Year,Yes,27600,122,123
4286,11509084,Male,25,1,48,0,1-2 Year,Yes,2630,156,30
4287,11509085,Male,26,1,45,1,< 1 Year,No,25175,152,174
4288,11509086,Female,27,1,46,1,< 1 Year,No,26270,152,108
4289,11509087,Male,35,1,30,0,1-2 Year,Yes,35191,124,128
4290,11509088,Male,53,1,30,0,1-2 Year,Yes,32766,124,57
4291,11509089,Male,42,1,29,0,1-2 Year,Yes,28578,124,182
4292,11509090,Female,23,1,15,0,< 1 Year,Yes,24389,152,213
4293,11509091,Female,62,1,7,1,1-2 Year,No,2630,122,223
4294,11509092,Male,22,1,10,0,< 1 Year,Yes,30810,152,49
4295,11509093,Male,21,1,28,0,< 1 Year,Yes,49750,152,36
4296,11509094,Male,27,1,35,1,< 1 Year,No,25354,152,187
4297,11509095,Male,30,1,48,0,1-2 Year,Yes,2630,156,133
4298,11509096,Male,46,1,28,0,1-2 Year,Yes,2630,52,114
4299,11509097,Male,29,1,33,1,< 1 Year,No,2630,160,72
4300,11509098,Male,41,1,46,1,1-2 Year,No,2630,26,217
4301,11509099,Male,21,1,5,0,< 1 Year,Yes,28468,163,142
4302,11509100,Female,21,1,8,1,< 1 Year,No,32606,160,264
4303,11509101,Female,28,1,11,1,< 1 Year,No,35479,152,259
4304,11509102,Male,20,1,8,1,< 1 Year,No,40892,160,140
4305,11509103,Female,56,1,29,0,1-2 Year,Yes,39728,26,192
4306,11509104,Male,22,1,5,0,< 1 Year,Yes,29094,152,277
4307,11509105,Female,71,1,28,0,1-2 Year,Yes,40270,26,206
4308,11509106,Female,26,1,8,1,< 1 Year,No,29350,152,34
4309,11509107,Male,34,1,41,0,1-2 Year,Yes,29364,26,167
4310,11509108,Male,51,1,28,1,1-2 Year,No,45970,26,184
4311,11509109,Male,20,1,12,1,< 1 Year,Yes,2630,160,79
4312,11509110,Male,34,1,8,1,1-2 Year,No,41169,26,230
4313,11509111,Female,36,1,38,1,1-2 Year,No,27530,124,99
4314,11509112,Male,23,1,28,1,< 1 Year,No,27349,160,257
4315,11509113,Male,76,1,31,1,1-2 Year,No,2630,26,51
4316,11509114,Male,25,1,41,1,< 1 Year,No,32140,152,89
4317,11509115,Male,50,1,23,1,1-2 Year,Yes,2630,124,223
4318,11509116,Male,21,1,20,1,< 1 Year,No,2630,160,62
4319,11509117,Male,24,1,3,1,< 1 Year,No,2630,152,220
4320,11509118,Male,36,1,14,0,1-2 Year,Yes,24201,124,239
4321,11509119,Female,27,1,37,1,< 1 Year,No,36065,152,131
4322,11509120,Female,24,1,18,1,< 1 Year,No,30775,152,219
4323,11509121,Female,59,1,25,0,1-2 Year,Yes,2630,30,74
4324,11509122,Female,34,1,28,0,1-2 Year,Yes,34959,26,284
4325,11509123,Female,63,1,8,0,1-2 Year,Yes,39271,124,104
4326,11509124,Male,62,1,0,0,1-2 Year,Yes,2630,122,135
4327,11509125,Male,63,1,28,1,1-2 Year,No,34391,26,193
4328,11509126,Female,24,1,28,0,< 1 Year,No,2630,152,195
4329,11509127,Female,23,1,8,1,< 1 Year,No,38909,152,165
4330,11509128,Male,55,1,46,1,1-2 Year,No,35186,122,19
4331,11509129,Female,24,1,28,1,< 1 Year,No,24781,152,171
4332,11509130,Female,55,1,8,1,1-2 Year,No,47819,124,131
4333,11509131,Male,21,1,36,0,< 1 Year,No,34173,160,62
4334,11509132,Male,51,1,28,0,1-2 Year,Yes,45616,124,247
4335,11509133,Male,29,1,14,0,< 1 Year,No,2630,124,263
4336,11509134,Female,47,1,47,0,1-2 Year,Yes,24771,124,292
4337,11509135,Female,24,1,50,1,< 1 Year,No,30998,152,215
4338,11509136,Female,24,1,28,0,< 1 Year,Yes,33207,124,292
4339,11509137,Female,31,1,45,0,1-2 Year,Yes,31575,26,65
4340,11509138,Male,50,1,28,0,1-2 Year,Yes,52453,26,79
4341,11509139,Male,59,1,46,0,> 2 Years,Yes,27239,26,169
4342,11509140,Female,62,1,28,0,1-2 Year,Yes,55274,26,208
4343,11509141,Male,23,1,47,0,< 1 Year,Yes,27962,151,119
4344,11509142,Male,52,1,46,0,1-2 Year,No,30996,26,125
4345,11509143,Male,45,1,28,0,1-2 Year,Yes,39199,26,270
4346,11509144,Male,49,1,21,0,1-2 Year,Yes,29260,26,277
4347,11509145,Male,21,1,32,0,< 1 Year,Yes,30852,160,83
4348,11509146,Female,41,1,28,0,1-2 Year,Yes,49333,26,42
4349,11509147,Male,24,1,15,0,< 1 Year,No,23991,152,31
4350,11509148,Female,21,1,46,0,< 1 Year,Yes,48676,152,173
4351,11509149,Female,47,1,47,0,1-2 Year,Yes,34550,124,45
4352,11509150,Male,31,1,28,0,< 1 Year,Yes,39123,26,118
4353,11509151,Female,48,1,28,1,1-2 Year,No,46645,124,169
4354,11509152,Female,27,1,8,1,< 1 Year,No,71418,152,266
4355,11509153,Male,58,1,3,0,1-2 Year,Yes,23706,124,172
4356,11509154,Male,52,1,29,0,1-2 Year,Yes,2630,26,210
4357,11509155,Male,33,1,38,0,1-2 Year,Yes,2630,156,172
4358,11509156,Female,35,1,41,0,1-2 Year,Yes,2630,12,78
4359,11509157,Male,22,1,40,0,< 1 Year,Yes,39041,152,288
4360,11509158,Male,55,1,41,1,1-2 Year,Yes,41713,12,261
4361,11509159,Male,47,1,28,1,1-2 Year,No,35838,26,160
4362,11509160,Male,26,1,33,1,< 1 Year,No,23197,152,67
4363,11509161,Female,20,1,49,0,< 1 Year,No,27447,160,241
4364,11509162,Male,25,1,11,1,< 1 Year,No,34158,152,169
4365,11509163,Male,24,1,21,1,< 1 Year,No,27497,152,251
4366,11509164,Male,40,1,14,1,1-2 Year,No,37925,26,198
4367,11509165,Female,24,1,7,1,< 1 Year,Yes,2630,152,195
4368,11509166,Male,23,1,46,1,< 1 Year,No,26212,152,134
4369,11509167,Male,65,1,28,1,1-2 Year,No,28585,26,194
4370,11509168,Female,23,1,15,1,< 1 Year,No,28314,152,75
4371,11509169,Female,38,1,26,0,> 2 Years,Yes,34540,124,189
4372,11509170,Female,21,1,8,1,< 1 Year,No,27897,160,83
4373,11509171,Female,23,1,41,1,< 1 Year,No,27606,160,126
4374,11509172,Male,31,1,3,0,< 1 Year,Yes,35206,152,78
4375,11509173,Male,27,1,41,1,< 1 Year,No,38390,152,256
4376,11509174,Female,50,1,41,0,1-2 Year,Yes,29414,124,65
4377,11509175,Female,68,1,28,0,1-2 Year,Yes,24141,122,298
4378,11509176,Male,28,1,0,1,< 1 Year,No,2630,152,186
4379,11509177,Male,39,1,46,1,1-2 Year,No,51689,26,149
4380,11509178,Female,48,1,19,0,1-2 Year,Yes,2630,156,156
4381,11509179,Female,22,1,8,1,< 1 Year,No,41792,152,197
4382,11509180,Male,40,1,39,1,1-2 Year,No,35656,26,215
4383,11509181,Female,24,1,37,1,< 1 Year,No,35703,152,279
4384,11509182,Female,26,1,47,1,< 1 Year,Yes,26072,152,95
4385,11509183,Female,25,1,29,1,< 1 Year,No,31867,152,183
4386,11509184,Female,22,1,12,1,< 1 Year,No,23876,152,16
4387,11509185,Female,25,1,36,1,< 1 Year,Yes,26421,152,16
4388,11509186,Male,23,1,27,0,< 1 Year,Yes,27493,152,295
4389,11509187,Female,71,1,8,0,1-2 Year,Yes,2630,124,194
4390,11509188,Male,42,1,8,0,> 2 Years,Yes,23454,26,102
4391,11509189,Female,72,1,50,1,1-2 Year,No,30885,124,144
4392,11509190,Male,42,1,28,1,1-2 Year,No,52392,26,199
4393,11509191,Male,23,1,30,1,< 1 Year,No,26776,152,254
4394,11509192,Male,57,1,28,0,1-2 Year,Yes,30961,13,115
4395,11509193,Female,57,1,47,1,1-2 Year,Yes,28127,26,252
4396,11509194,Female,31,1,30,1,< 1 Year,No,2630,160,43
4397,11509195,Male,71,1,28,1,1-2 Year,No,51964,122,254
4398,11509196,Male,25,1,10,1,< 1 Year,No,2630,152,66
4399,11509197,Male,31,1,28,0,< 1 Year,Yes,32126,152,106
4400,11509198,Female,39,1,8,0,1-2 Year,Yes,39097,152,236
4401,11509199,Female,42,1,0,0,1-2 Year,Yes,2630,124,103
4402,11509200,Male,26,1,28,1,< 1 Year,No,49443,152,251
4403,11509201,Male,65,1,8,0,1-2 Year,Yes,39662,26,251
4404,11509202,Male,47,1,8,1,1-2 Year,No,34359,26,278
4405,11509203,Female,46,1,28,1,1-2 Year,No,38762,124,85
4406,11509204,Male,37,1,8,0,1-2 Year,Yes,35876,124,270
4407,11509205,Male,38,1,28,0,1-2 Year,Yes,37874,124,297
4408,11509206,Female,27,1,29,1,< 1 Year,No,27694,152,11
4409,11509207,Female,44,1,28,0,1-2 Year,Yes,45202,26,74
4410,11509208,Male,27,1,30,1,< 1 Year,No,32395,152,239
4411,11509209,Male,71,1,3,1,1-2 Year,Yes,35217,129,204
4412,11509210,Female,51,1,36,1,1-2 Year,No,2630,124,31
4413,11509211,Female,59,1,8,1,1-2 Year,No,50261,152,202
4414,11509212,Female,24,1,17,0,< 1 Year,Yes,2630,160,189
